CL_NM,PARTN_CO,TOUR_PD,ALL_KWRD_CN,ALL_KWRD_CO,ALL_CNTNTS_CN,ALL_CNTNTS_CO,PLAN_YM,TOUR_BEGIN_YM,조사기간
친구,5,2,"휴식과 치유 여행,친구,친구,힐링,여행",5,"고집돌우럭(제주공항점),구엄리돌염전,도두동 무지개 해안도로,서머셋 제주신화월드 호텔앤리조트,수월봉 지질트레일,신창풍차해안도로,아르떼뮤지엄,애월한담해안산책로,협재해수욕장",9,202306,202306,202306
혼자,1,2,"혼자,천천히 걷기,자연유산,체험",4,"마레보 리조트,애월 한담 카약,제주국제공항,제주돌문화공원,제주레일바이크,테디베어사파리 테지움",6,202306,202310,202306
커플,2,5,"커플,천천히 걷기,마을,체험관광",4,,0,202306,202306,202306
혼자,5,4,"혼자,휴식과 치유 여행,즐거움,행복,살아있음",5,,0,202306,202306,202306
친구,2,5,"친구,천천히 걷기,가성비여행,무료여행지,배낭여행",5,"2093하우스,B일상잡화점,광치기해변,더로맨틱,삼다수숲길 지질트레일,섭지코지,섭지코지 해녀밥상,수목원길 야시장,수목원테마파크,신창풍차해안도로,알라모,울트라마린,제주국제공항,판포분식,판포포구,한라수목원",16,202306,202306,202306
커플,2,3,"커플,비대면 안심여행,억새포인트,가을여행",4,,0,202306,202306,202306
부모,4,8,"부모,휴식과 치유 여행,여름휴가,힐링,숲",5,,0,202306,202308,202306
부모,3,5,"부모,전시와 행사,제주일주",3,,0,202306,202306,202306
부모,3,4,"부모,휴식과 치유 여행,제주도",3,,0,202306,202306,202306
친구,5,4,"문화유적지,테마공원,4.3,친구,휴식과 치유 여행",5,,0,202306,202306,202306
커플,2,3,"커플,비대면 안심여행,억새포인트,가을여행",4,,0,202306,202310,202306
혼자,1,11,"혼자,제주의 문화유산,fdg,sdfg,sdgf",5,,0,202306,202306,202306
아이,7,3,"아이,비대면 안심여행,가족,제주전역",4,"낙천아홉굿마을 의자공원,오설록티뮤지엄,이호테우말등대,제주국제공항,천제연폭포,큰돈가 본점,한림공원,한림민속오일시장,협재해수욕장",9,202306,202310,202306
커플,2,11,"커플,휴식과 치유 여행,3",3,,0,202306,202307,202306
커플,2,3,"커플,휴식과 치유 여행,사랑해 빈아",3,"깡촌흑돼지,섭지코지,유탑유블레스호텔,제주국제공항,함덕해수욕장",5,202306,202306,202306
아이,3,5,"아이,레저와 체험,휴식,치유",4,"9.81 파크,노형수퍼마켙,도치돌 알파카목장,무민랜드,서프라이즈테마파크,소인국테마파크,슴게스트하우스 제주공항점,신화테마파크,아이스뮤지엄,에코랜드 테마파크,올레리조트,테디베어사파리 테지움",12,202306,202307,202306
아이,3,4,"아이,이든이,#제주여행,천천히 걷기,#제주도",5,"제주국제공항,제주해양동물박물관,한라수목원",3,202306,202306,202306
아이,3,6,"아이,제주의 문화유산,체험관광,문화유적지,테마공원",5,,0,202306,202307,202306
친구,1,5,"친구,식도락 여행,일정,저장",4,,0,202306,202306,202306
부모,3,4,"휴식과 치유 여행,부모,맛집",3,,0,202306,202306,202306
부모,5,4,"부모,휴식과 치유 여행,맛집",3,"도두동 무지개 해안도로,롯데호텔 브이스파,사려니숲길,쇠소깍,정방폭포,제주국제공항,청수곶자왈,카멜리아힐,해오반",9,202306,202306,202306
커플,2,29,"커플,휴식과 치유 여행,문화유산,안심여행",4,"여미지식물원,오설록티뮤지엄,제주곶자왈도립공원,제주허브동산,주상절리대(중문대포해안),카멜리아힐,화인호텔",7,202306,202306,202306
부모,5,4,"부모,휴식과 치유 여행,제주,제주 가족,제주 가족 여행",5,"1100고지(휴게소),1100고지습지,곽지해수욕장,광치기해변,금능해수욕장,더큐브리조트 제주,동문재래시장,만장굴,비자림,산굼부리,산방산탄산온천,삼성혈,새별오름,서귀포매일올레시장,섭지코지,성산일출봉(UNESCO 세계자연유산),성읍민속마을,송악산,쇠소깍,애월빵공장앤카페,애월한담해안산책로,애월해안도로,어승생,오설록티뮤지엄,외돌개,용두암,용머리해안,월정리해변,이호테우말등대,주상절리대(중문대포해안),천지연폭포,한라산어리목코스,한라산영실코스,협재해수욕장",34,202306,202309,202306
부모,4,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202306,202307,202306
부모,5,4,"휴식과 치유 여행,부모,아이",3,,0,202306,202306,202306
부모,5,4,"휴식과 치유 여행,부모,아이",3,,0,202306,202306,202306
부모,5,4,"휴식과 치유 여행,부모,아이",3,,0,202306,202306,202306
혼자,1,3,"혼자,휴식과 치유 여행,50대,남자,감성여행",5,"노을승마장,동문시장(주),만장굴,비자림,섭지코지,섭지코지 해녀밥상,성산일출봉(UNESCO 세계자연유산),우도등대,월정 투명카약,월정리갈비밥,이디하우스n카페,제주국제공항,제주김만복(만복이네김밥집),함덕해수욕장,해녀박물관",15,202306,202306,202306
혼자,1,3,"혼자,휴식과 치유 여행,힐링여행,감성여행",4,,0,202306,202306,202306
아이,3,4,"아이,휴식과 치유 여행,놀자",3,"그랜드 조선 제주,바램목장&카페,산방산탄산온천,에코랜드 테마파크,에코승마아카데미(구.제주승마장),제주국제공항",6,202306,202306,202306
커플,2,4,"커플,휴식과 치유 여행,2박3일,연인",4,,0,202306,202306,202306
친구,3,3,"친구,휴식과 치유 여행,3",3,,0,202306,202306,202306
친구,3,3,"친구,휴식과 치유 여행,쇼핑",3,,0,202306,202306,202306
친구,3,3,"친구,1,2,쇼핑,3",5,"섭지코지,쇠소깍,애월한담해안산책로,애월해안도로,에코랜드 테마파크,여미지식물원,오설록티뮤지엄,외돌개,용두암,용머리해안,주상절리대(중문대포해안),천제연폭포,천지연폭포,카멜리아힐,한림공원,함덕해수욕장,황우지해안,휴애리 자연생활공원",18,202306,202306,202306
친구,3,3,"친구,1,2,쇼핑,3",5,"쇠소깍,애월한담해안산책로,애월해안도로,에코랜드 테마파크,여미지식물원,오설록티뮤지엄,외돌개,용두암,용머리해안,주상절리대(중문대포해안),천제연폭포,천지연폭포,카멜리아힐,한림공원,황우지해안,휴애리 자연생활공원",16,202306,202306,202306
혼자,1,4,"제주의 문화유산,혼자,#한라산,#성산일출봉",4,,0,202306,202306,202306
혼자,1,4,"혼자,#혼자#혼자,#ㄹ동ㄴㅇㅁ,제주의 문화유산",4,,0,202306,202306,202306
아이,4,5,"아이,제주의 문화유산,체험관광,문화유적지,테마공원",5,,0,202306,202307,202306
부모,2,2,"부모,휴식과 치유 여행,123",3,,0,202306,202306,202306
아이,4,3,"아이,천천히 걷기,EWA,EWAR",4,"사려니숲길,성산일출봉(UNESCO 세계자연유산),우도(해양도립공원)",3,202306,202306,202306
커플,2,6,"휴식과 치유 여행,커플,20",3,"섭지코지,성산일출봉(UNESCO 세계자연유산),오설록티뮤지엄,우도(해양도립공원),월정리해변",5,202306,202308,202306
친구,2,2,"친구,휴식과 치유 여행,식도락",3,"9.81 파크,라운지엑스 애월점,새별오름,새별프렌즈 (새별헤이요목장)",4,202306,202306,202306
친구,4,2,"천천히 걷기,친구,회사,워크숍",4,"만장굴,성산일출봉(UNESCO 세계자연유산),제주4.3평화공원,제주올레 19코스,제주절물자연휴양림,함덕해수욕장",6,202306,202306,202306
아이,6,3,"아이,레저와 체험,휴식,먹방",4,,0,202306,202306,202306
친구,4,4,"친구,휴식과 치유 여행,천천히,걷기,식도락",5,,0,202306,202306,202306
아이,3,4,"아이,휴식과 치유 여행,제주도여행,사랑,가족",5,제주국제공항,1,202306,202306,202306
아이,1,4,"아이,휴식과 치유 여행,1212",3,"봄그리고가을호텔&리조트,성산일출봉(UNESCO 세계자연유산),스누피가든,안돌오름,제주국제공항,한라산아래첫마을 제주민속촌점",6,202306,202306,202306
아이,4,6,"아이,휴식과 치유 여행,맛집,바다",4,"신화관 제주신화월드 호텔 앤 리조트,제주국제공항,휘닉스 제주 섭지코지",3,202306,202308,202306
친구,3,4,"친구,휴식과 치유 여행,워크샵,힐링",4,"르 쉬느아 (Le Chinois),산굼부리카페,섭지코지,씨네라운지 더 코브,정방폭포,협재온다정,휴양팬션 스위스마을 Swiss Village Pension",7,202306,202306,202306
친구,3,3,"친구,휴식과 치유 여행,식도락",3,,0,202306,202306,202306
친구,4,4,"친구,식도락 여행,빵지순례,먹방투어,빵집투어",5,"감귤상웨빵 체험,명당양과,몰질식육식당,봉주르마담,서귀다원,섬소나이,소천지,어머니빵집,엉또폭포,우도(해양도립공원),윌라라,제주국제공항,제주한치빵 우도점,지미스천연아이스크림,테라로사",15,202306,202306,202306
아이,4,4,"아이,레저와 체험,휴식",3,"그랜드 하얏트 제주,김녕해수욕장,섭지코지,아쿠아플라넷 제주,오설록티뮤지엄,월정리해변,제주국제공항,제주항공우주박물관,한림공원,함덕해수욕장,협재해수욕장",11,202306,202308,202306
커플,1,9,"커플,쇼핑,식도락",3,,0,202306,202306,202306
아이,7,4,"아이,휴식과 치유 여행,부모,조부모",4,,0,202306,202306,202306
아이,4,4,"제주의 문화유산,아이,음식점",3,"濟州膳제주선,놀자개,돈사돈,리치망고,명진전복,봄날카페,사려니숲길,생돈우리,섭지코지,스카이 온 파이브 다이닝 ,올래국수,우도(해양도립공원),임금님밥상,제주김만복(만복이네김밥집),제주애월해물한상,진대감12제주",16,202306,202307,202306
커플,2,5,"커플,휴식과 치유 여행,힐링",3,"광치기해변,낭뜰에쉼팡,동문재래시장,몽상드애월(몽상),벵디,비자림,산굼부리,산토리니 펜션,성산항,세화해변,우도(해양도립공원),우도피아,월정리해변,제주국제공항,제주허브동산",15,202306,202307,202306
아이,3,4,"아이,체험관광,문화유적지,테마공원,휴식과 치유 여행",5,,0,202306,202306,202306
아이,4,4,"아이,휴식과 치유 여행,유아,비오는날",4,"군산(군산오름,코메오름),사려니숲길,신화워터파크,천지연폭포,카페루시아,황우지해안",7,202306,202306,202306
친구,2,7,"朋友,美食旅行,休闲",3,우도(해양도립공원),1,202306,202306,202306
아이,4,4,"아이,레저와 체험,휴식,산책",4,"검멀레해변,그랜드 하얏트 제주,김녕해수욕장,노형수퍼마켙,섭지코지,성산일출봉(UNESCO 세계자연유산),성산항,쇠소깍,아르떼뮤지엄,아쿠아플라넷 제주,에코랜드 테마파크,월정리해변,이중섭거주지,제주항공우주박물관,하고수동해변",15,202306,202308,202306
친구,4,4,"친구,식도락 여행,대학생",3,"가스름식당,검멀레해변,그루브,그리운바다성산포,더꽃돈,동문재래시장,박물관은 살아있다,블랑로쉐,수목원테마파크,아쿠아플라넷 제주,오설록티뮤지엄,온오프,우도산호해변 홍조단괴 서빈백사,우도아이,제주국제공항,제주마실게스트하우스,제주맥주 양조장,제주실탄사격장,중문수두리보말칼국수,카페숑,협재해수욕장",21,202306,202306,202306
부모,10,3,"부모,휴식과 치유 여행,졸업,초딩,추억",5,,0,202306,202306,202306
혼자,1,8,"혼자,휴식과 치유 여행,힐링",3,"사려니숲길,성산일출봉(UNESCO 세계자연유산),수복강녕,아랑,아이갓에브리씽",5,202306,202306,202306
아이,6,3,"아이,할아버지,할머니와,함께,레저와 체험",5,"만장굴,아쿠아플라넷 제주,우도잠수함(제주씨월드),제주국제공항,제주바다체험장",5,202306,202306,202306
부모,3,4,"레저와 체험,부모,휴식",3,"유니호텔제주,제주국제공항,제주나인 부띠끄",3,202306,202308,202306
부모,1,3,"부모,휴식과 치유 여행,ㅇㄹ",3,,0,202306,202306,202306
부모,8,4,"부모,식도락 여행,해변,볼거리,체험",5,,0,202306,202307,202306
커플,2,4,"커플,휴식과 치유 여행,여름휴가",3,,0,202306,202308,202306
커플,2,3,"커플,휴식과 치유 여행,해수욕",3,"곽지해수욕장,마노르블랑,신라호텔제주,애월한담해안산책로,애월해안도로,오설록티뮤지엄,제주관광공사 중문면세점 (내국인),제주국제공항,중문색달해변(해산물),카멜리아힐,협재해수욕장,환상숲 곶자왈공원",12,202306,202306,202306
부모,3,1,"부모,제주의 문화유산,힐링",3,"삼원정,새별오름,새연교,약천사,주상절리대(중문대포해안),천제연폭포,칠돈가 중문점,켄싱턴리조트 서귀포",8,202306,202306,202306
아이,8,4,"아이,휴식,레저와 체험",3,"만장굴,서머셋 제주신화월드 호텔앤리조트,서프라이즈테마파크,선녀와나무꾼,성산일출봉(UNESCO 세계자연유산),소노벨제주,소인국테마파크,수목원테마공원(야시장길&LED공원),점보빌리지,제주국제공항,제주김녕미로공원,제주레포츠랜드,제주정지,주상절리대(중문대포해안),헬로키티아일랜드",15,202306,202307,202306
아이,4,5,"아이,아이,후식,휴식,휴식과 치유 여행",5,"금호리조트제주,아이스뮤지엄,아이스크림연구소(우도점),우도(해양도립공원),제주국제공항,제주라프 짚라인,제주베니스랜드,퍼시픽 마리나 요트투어",8,202306,202307,202306
부모,4,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202306,202307,202306
아이,3,4,"아이,휴식과 치유 여행,27개월",3,,0,202306,202307,202306
아이,5,4,"아이,레저와 체험,휴식",3,,0,202306,202306,202306
부모,1,1,"휴식과 치유 여행,힐링,부모",3,"곽지해수욕장,서귀포매일올레시장,애월해안도로,용두암,제주에가면,카멜리아힐,켄싱턴리조트 서귀포,협재해수욕장",8,202306,202306,202306
부모,3,1,"부모,휴식과 치유 여행,힐링",3,"명도암생이소리,사려니숲길,산굼부리,섭지코지,성산일출봉(UNESCO 세계자연유산),켄싱턴리조트 서귀포",6,202306,202306,202306
커플,2,5,"커플,휴식과 치유 여행,호텔",3,"사려니숲길,오설록티뮤지엄,천지연폭포,카멜리아힐",4,202306,202306,202306
부모,4,3,"부모,휴식과 치유 여행,제주,힐링,감귤",5,"경미네집(경미휴게소),광치기해변,귤귤스토어 애월점,동문시장(주),바다를 본 돼지(서귀포점),보목해녀의집,서귀포매일올레시장,섭지코지,성산일출봉(UNESCO 세계자연유산),송악산,오설록티뮤지엄,우도(해양도립공원),우도등대,우도산호해변 홍조단괴 서빈백사,우도해녀식당,정방폭포,카멜리아힐,협재해수욕장",18,202306,202306,202306
